Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Filename,Bike Weight,Elapsed Time.1,Moving Time,Distance.1,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Max Cadence,Average Cadence,Max Heart Rate.1,Average Heart Rate,Average Watts,Calories,Relative Effort.1,Weighted Average Power,Power Count,Prefer Perceived Exertion,Commute.1,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Flagged,Average Elapsed Speed,Dirt Distance,Total Steps,Carbon Saved,Training Load,Intensity,Average Grade Adjusted Pace,Total Cycles,Recovery,Media,Runner
13284017422,"Jan 6, 2025, 7:05:30 PM",Entrenamiento con pesas vespertino,Weight Training,,3183,0.0,153.0,11.0,False,activities/14167894951.fit.gz,,3183.0,3183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,153.0,116.0,,357.0,11.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13319664943,"Jan 10, 2025, 8:42:52 PM",Entrenamiento con pesas por la tarde,Weight Training,,4516,0.0,167.0,38.0,False,activities/14206081553.fit.gz,,4516.0,4516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,167.0,135.0,,760.0,38.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13329723542,"Jan 11, 2025, 11:12:08 PM",Entrenamiento con pesas vespertino,Weight Training,,5460,0.0,167.0,43.0,False,activities/14216870632.fit.gz,,5460.0,5460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,167.0,133.0,,711.0,43.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13337811523,"Jan 12, 2025, 6:58:44 PM",Yoga por la tarde,Yoga,,2353,0.0,114.0,4.0,False,activities/14225577088.fit.gz,,2353.0,2353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,114.0,85.0,,191.0,4.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13339667763,"Jan 13, 2025, 1:26:32 AM",Nike Run Club: Don't Stop! Go!,Run,,1324,3.04,177.0,18.0,False,activities/14227571277.fit.gz,,1324.0,1160.0,3039.0,3.68,2.62,4.0,4.0,25.0,25.8,15.4,0.0,94.0,77.0,177.0,144.0,,233.0,18.0,,,,0.0,1.0,3050.8,,,,,,,,,,,,,,,,,,,,0.0,2.295,0.0,2982.0,,,,2.63,,,media/7a1f87d9-12c0-485f-b561-a79259b524a4.jpg,Laurence
13347359104,"Jan 13, 2025, 9:31:37 PM",Entrenamiento con pesas por la tarde,Weight Training,,4065,0.0,163.0,25.0,False,activities/14235867291.fit.gz,,4065.0,4065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,163.0,128.0,,619.0,25.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13364530311,"Jan 15, 2025, 6:56:57 PM",Nike Run Club: miércoles - Carrera por la tarde,Run,,3228,8.19,170.0,83.0,False,activities/14254247766.fit.gz,,3228.0,3153.0,8190.0,5.0,2.598,69.0,69.0,-0.8,17.0,40.0,0.0,94.0,75.0,170.0,155.0,,602.0,83.0,,,,0.0,1.0,9055.8,,,,,,,,,,,,,,,,,,,,0.0,2.537,0.0,7938.0,,,,2.872,,,,Laurence
13422688421,"Jan 22, 2025, 12:48:17 AM",Entrenamiento con pesas vespertino,Weight Training,,3741,0.0,153.0,15.0,False,activities/14317053555.fit.gz,,3741.0,3741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,153.0,118.0,,430.0,15.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13428055105,"Jan 23, 2025, 1:14:33 AM",Nike Run Club: miércoles - Carrera a última hora de la tarde,Run,,746,1.96,172.0,24.0,False,activities/14322806805.fit.gz,,746.0,746.0,1962.0,3.36,2.63,0.0,0.0,0.0,0.0,0.0,0.0,94.0,78.0,172.0,160.0,,163.0,24.0,,,,0.0,1.0,1962.0,,,,,,,,,,,,,,,,,,,,0.0,2.63,0.0,1948.0,,,,,,,,Laurence
13428096941,"Jan 23, 2025, 12:21:46 AM",Entrenamiento con pesas vespertino,Weight Training,,3118,0.0,168.0,32.0,False,activities/14322851341.fit.gz,,3118.0,3118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,168.0,136.0,,406.0,32.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13444066812,"Jan 25, 2025, 12:02:22 AM",Entrenamiento con pesas vespertino,Weight Training,,3610,0.0,165.0,29.0,False,activities/14340194468.fit.gz,,3610.0,3610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,165.0,134.0,,614.0,29.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13448951466,"Jan 25, 2025, 2:20:43 PM",Nike Run Club: sábado - Carrera por la mañana,Run,,1734,4.33,157.0,28.0,False,activities/14345530609.fit.gz,,1734.0,1697.0,4337.6,5.24,2.556,23.0,19.0,3.0,16.6,34.6,0.0,94.0,77.0,157.0,144.0,,330.0,28.0,,,,0.0,1.0,4642.0,,,,,,,,,,,,,,,,,,,,0.0,2.501,0.0,4354.0,,,,2.735,,,,Laurence
13462717935,"Jan 27, 2025, 1:19:30 AM",Entrenamiento con pesas vespertino,Weight Training,,3988,0.0,170.0,52.0,False,activities/14360544990.fit.gz,,3988.0,3988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,170.0,139.0,,507.0,52.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13493158158,"Jan 30, 2025, 2:40:05 PM",Nike Run Club: jueves - Carrera por la mañana,Run,,1733,4.68,161.0,44.0,False,activities/14393698229.fit.gz,,1733.0,1728.0,4684.1,4.3,2.711,39.0,10.0,32.0,66.8,23.5,0.6,94.0,80.0,161.0,152.0,,348.0,44.0,,,,0.0,1.0,4987.8,,,,,,,,,,,,,,,,,,,,0.0,2.703,0.0,4626.0,,,,2.886,,,,Laurence
13502931204,"Jan 31, 2025, 2:32:47 AM",Entrenamiento con pesas nocturno,Weight Training,,1228,0.0,150.0,5.0,False,activities/14404344580.fit.gz,,1228.0,1228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,150.0,121.0,,148.0,5.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13515032369,"Feb 2, 2025, 12:51:20 AM",Entrenamiento con pesas vespertino,Weight Training,,4395,0.0,159.0,27.0,False,activities/14417532216.fit.gz,,4395.0,4395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,159.0,128.0,,665.0,27.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13524543332,"Feb 3, 2025, 1:02:45 AM",Nike Training Club: HIT de 10 minutos: entrenamiento explosivo de resistencia,Workout,,737,0.0,,,False,activities/14427972253.fit.gz,,737.0,737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,media/373e3000-1d0c-44f3-8cf6-0b1f23fad3b4.mp4,Laurence
13524544253,"Feb 3, 2025, 12:00:34 AM",Entrenamiento con pesas vespertino,Weight Training,,4472,0.0,166.0,21.0,False,activities/14427973291.fit.gz,,4472.0,4472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,166.0,122.0,,598.0,21.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13543042600,"Feb 5, 2025, 1:21:33 AM",Entrenamiento con pesas vespertino,Weight Training,,4685,0.0,162.0,29.0,False,activities/14448175787.fit.gz,,4685.0,4685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,162.0,130.0,,778.0,29.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13552270937,"Feb 6, 2025, 12:50:52 AM",Entrenamiento con pesas vespertino,Weight Training,,6026,0.0,161.0,26.0,False,activities/14458247170.fit.gz,,6026.0,6026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,161.0,120.0,,731.0,26.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13566945893,"Feb 7, 2025, 7:29:19 PM",Entrenamiento con pesas por la tarde,Weight Training,,4167,0.0,166.0,39.0,False,activities/14474416798.fit.gz,,4167.0,4167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,166.0,135.0,,754.0,39.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13567411789,"Feb 7, 2025, 8:27:15 PM",Nike Run Club: viernes - Carrera por la tarde,Run,,5540,15.19,167.0,172.0,False,activities/14474921173.fit.gz,,5540.0,5504.0,15192.2,6.2,2.76,117.0,132.0,3.2,17.8,37.2,0.0,164.0,78.0,167.0,160.0,,1226.0,172.0,,,,0.0,1.0,16405.5,,,,,,,,,,,,,,,,,,,,0.0,2.742,20.4,14108.0,,,,2.981,,,,Laurence
13595790392,"Feb 11, 2025, 1:44:21 AM",Entrenamiento con pesas vespertino,Weight Training,,5218,0.0,160.0,26.0,False,activities/14506028645.fit.gz,,5218.0,5218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,160.0,125.0,,638.0,26.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13600852183,"Feb 11, 2025, 4:57:16 PM",Nike Run Club: One Hard. One Easy.,Run,,1338,3.86,163.0,30.0,False,activities/14511608729.fit.gz,,1338.0,1199.0,3867.6,5.14,3.226,41.0,4.0,33.8,68.2,20.4,0.8,105.0,79.0,163.0,152.0,,318.0,30.0,,,,0.0,1.0,4130.4,,,,,,,,,,,,,,,,,,,,0.0,2.891,0.0,3184.0,,,,3.445,,,media/9923efd7-4f3c-4206-b4d5-b42ed625689a.jpg,Laurence
13609838526,"Feb 12, 2025, 2:16:51 AM",Entrenamiento con pesas nocturno,Weight Training,,3212,0.0,147.0,11.0,False,activities/14521375950.fit.gz,,3212.0,3212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,147.0,117.0,,364.0,11.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13622005743,"Feb 14, 2025, 1:26:31 AM",Entrenamiento con pesas vespertino,Weight Training,,4417,0.0,160.0,19.0,False,activities/14534595384.fit.gz,,4417.0,4417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,160.0,121.0,,539.0,19.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13622005786,"Feb 14, 2025, 2:41:46 AM",Nike Training Club: HIT de 20 minutos: entrenamiento básico de ritmo,Workout,,1241,0.0,,,False,activities/14534595436.fit.gz,,1241.0,1241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,media/cbdb0a84-5ebc-4e42-a546-bf711e2d66bb.mp4,Laurence
13638231080,"Feb 16, 2025, 12:14:01 AM",Entrenamiento con pesas vespertino,Weight Training,,4259,0.0,166.0,27.0,False,activities/14552453790.fit.gz,,4259.0,4259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,166.0,129.0,,554.0,27.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13645660099,"Feb 16, 2025, 2:28:16 AM",Nike Run Club: Saturday Night Run,Run,Apple Watch died before I did at 6k 😭 ran back to a cheesesteak,7559,6.34,159.0,36.0,False,activities/14560592720.fit.gz,,7559.0,7531.0,6340.5,4.36,0.842,84.0,84.0,2.6,15.8,25.5,-0.1,94.0,76.0,159.0,143.0,,495.0,36.0,,,0.0,0.0,1.0,6515.8,,,,,,,,,,,,,,,,,,,,0.0,0.839,0.0,6384.0,,,,0.865,,,media/A47EB6A1-A346-4264-8BBA-532A117CBC48.jpg,Laurence
13647914424,"Feb 17, 2025, 1:22:55 AM",Entrenamiento con pesas vespertino,Weight Training,,2710,0.0,157.0,14.0,False,activities/14563070115.fit.gz,,2710.0,2710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,157.0,126.0,,347.0,14.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13674837966,"Feb 19, 2025, 12:57:43 AM",Entrenamiento con pesas vespertino,Weight Training,,4434,0.0,164.0,26.0,False,activities/14592479512.fit.gz,,4434.0,4434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,164.0,128.0,,567.0,26.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13674837968,"Feb 20, 2025, 12:46:11 AM",Entrenamiento con pesas vespertino,Weight Training,,5056,0.0,158.0,22.0,False,activities/14592479515.fit.gz,,5056.0,5056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,158.0,120.0,,614.0,22.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13691517261,"Feb 22, 2025, 12:57:09 AM",Entrenamiento con pesas vespertino,Weight Training,,4075,0.0,162.0,36.0,False,activities/14610766691.fit.gz,,4075.0,4075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,162.0,137.0,,764.0,36.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13717025594,"Feb 24, 2025, 7:26:22 PM",Run to work run away from work,Run,,3966,8.17,166.0,82.0,False,activities/14638609657.fit.gz,,3966.0,2833.0,8173.3,4.26,2.885,120.0,56.0,8.0,67.0,21.1,0.7,152.0,79.0,166.0,157.0,,681.0,82.0,,,0.0,0.0,1.0,8780.5,,,,,,,,,,,,,,,,,,,,0.0,2.061,0.0,7476.0,,,,3.099,,,,Laurence
13719347864,"Feb 25, 2025, 1:35:26 AM",Entrenamiento con pesas vespertino,Weight Training,,4840,0.0,161.0,28.0,False,activities/14641085899.fit.gz,,4840.0,4840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,161.0,126.0,,711.0,28.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13728945923,"Feb 26, 2025, 1:10:04 AM",Entrenamiento con pesas vespertino,Weight Training,,5674,0.0,176.0,26.0,False,activities/14651490447.fit.gz,,5674.0,5674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,176.0,124.0,,784.0,26.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13746960045,"Feb 28, 2025, 1:50:11 AM",Entrenamiento con pesas vespertino,Weight Training,,2655,0.0,139.0,9.0,False,activities/14671013700.fit.gz,,2655.0,2655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,139.0,118.0,,305.0,9.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13755072219,"Mar 1, 2025, 12:32:22 AM",Entrenamiento con pesas vespertino,Weight Training,,5507,0.0,134.0,14.0,False,activities/14679860054.fit.gz,,5507.0,5507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,134.0,103.0,,473.0,14.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13782743068,"Mar 4, 2025, 12:44:01 AM",Entrenamiento con pesas vespertino,Weight Training,,6489,0.0,138.0,18.0,False,activities/14709995554.fit.gz,,6489.0,6489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,138.0,106.0,,644.0,18.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13801582007,"Mar 6, 2025, 1:51:51 AM",Entrenamiento con pesas vespertino,Weight Training,,1676,0.0,135.0,5.0,False,activities/14730326632.fit.gz,,1676.0,1676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,135.0,108.0,,159.0,5.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13810713901,"Mar 7, 2025, 1:19:16 AM",Entrenamiento con pesas vespertino,Weight Training,,3150,0.0,143.0,10.0,False,activities/14740223214.fit.gz,,3150.0,3150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,143.0,111.0,,311.0,10.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13825650905,"Mar 8, 2025, 12:04:31 AM",Entrenamiento con pesas vespertino,Weight Training,,4020,0.0,156.0,15.0,False,activities/14756467214.fit.gz,,4020.0,4020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,156.0,117.0,,459.0,15.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13848027752,"Mar 11, 2025, 12:04:22 AM",Entrenamiento con pesas vespertino,Weight Training,,4139,0.0,158.0,20.0,False,activities/14780797138.fit.gz,,4139.0,4139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,158.0,125.0,,509.0,20.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13857677439,"Mar 11, 2025, 11:30:37 PM",Entrenamiento con pesas vespertino,Weight Training,,3959,0.0,148.0,16.0,False,activities/14791177947.fit.gz,,3959.0,3959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,148.0,122.0,,528.0,16.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13867221748,"Mar 12, 2025, 11:53:31 PM",Entrenamiento con pesas vespertino,Weight Training,,4410,0.0,147.0,14.0,False,activities/14801512553.fit.gz,,4410.0,4410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,147.0,112.0,,445.0,14.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13978228118,"Mar 25, 2025, 12:05:09 AM",Entrenamiento con pesas vespertino,Weight Training,,2532,0.0,140.0,7.0,False,activities/14920844464.fit.gz,,2532.0,2532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,140.0,110.0,,239.0,7.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
13988434574,"Mar 26, 2025, 12:27:27 AM",Entrenamiento con pesas vespertino,Weight Training,,2547,0.0,144.0,9.0,False,activities/14931715900.fit.gz,,2547.0,2547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,144.0,117.0,,274.0,9.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
14030086923,"Mar 30, 2025, 1:14:45 PM",Nike Run Club: domingo - Carrera por la mañana,Run,,1318,2.93,164.0,15.0,False,activities/14976537995.fit.gz,,1318.0,1303.0,2932.8,5.667,2.251,20.0,16.0,7.6,19.4,21.8,0.1,105.0,67.0,164.0,139.0,,215.0,15.0,,,,0.0,1.0,3163.9,,,,,,,,,,,,,,,,,,,,0.0,2.225,22.9,2942.0,,,,2.428,,,,Laurence
14044082716,"Apr 1, 2025, 12:02:30 AM",Entrenamiento con pesas vespertino,Weight Training,,4008,0.0,150.0,14.0,False,activities/14991559405.fit.gz,,4008.0,4008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,150.0,116.0,,418.0,14.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
14073647077,"Apr 4, 2025, 12:20:35 AM",Entrenamiento con pesas vespertino,Weight Training,,1456,0.0,119.0,3.0,False,activities/15022838089.fit.gz,,1456.0,1456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,119.0,98.0,,111.0,3.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
14122098482,"Apr 8, 2025, 11:16:41 PM",Nike Run Club: martes - Carrera a última hora de la tarde,Run,,2864,8.15,162.0,67.0,False,activities/15073580651.fit.gz,,2864.0,2833.0,8156.9,4.34,2.879,75.0,85.0,3.2,16.6,46.2,0.0,117.0,79.0,162.0,152.0,,660.0,67.0,,,,0.0,1.0,8723.0,,,,,,,,,,,,,,,,,,,,0.0,2.848,0.0,7406.0,,,,3.079,,,,Laurence
14132487559,"Apr 9, 2025, 11:48:54 PM",Entrenamiento con pesas vespertino,Weight Training,,4435,0.0,147.0,15.0,False,activities/15084393156.fit.gz,,4435.0,4435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,147.0,117.0,,525.0,15.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
14157757863,"Apr 12, 2025, 5:07:36 PM",Nike Run Club: sábado - Carrera por la tarde,Run,,766,2.04,157.0,13.0,False,activities/15110838883.fit.gz,,766.0,724.0,2041.0,3.92,2.819,10.0,12.0,10.8,17.8,32.9,0.0,164.0,78.0,157.0,145.0,,165.0,13.0,,,,0.0,1.0,2142.9,,,,,,,,,,,,,,,,,,,,0.0,2.664,0.0,1852.0,,,,2.96,,,,Laurence
14167177811,"Apr 13, 2025, 2:48:38 PM",Nike Run Club: domingo - Carrera por la mañana,Run,,3272,7.81,,,False,activities/15120729305.fit.gz,,3272.0,3112.0,7812.4,4.02,2.51,94.0,93.0,2.0,42.2,38.2,0.0,129.0,74.0,,,,618.0,,,,,0.0,1.0,8497.1,,,,,,,,,,,,,,,,,,,,0.0,2.388,0.0,7548.0,,,,2.73,,,,Laurence
14180774670,"Apr 15, 2025, 2:04:44 AM",Entrenamiento con pesas nocturno,Weight Training,,2156,0.0,118.0,5.0,False,activities/15134942430.fit.gz,,2156.0,2156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,118.0,99.0,,190.0,5.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
14180774728,"Mar 28, 2025, 1:28:05 AM",Entrenamiento con pesas nocturno,Weight Training,,4255,0.0,140.0,11.0,False,activities/15134942466.fit.gz,,4255.0,4255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,140.0,104.0,,400.0,11.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
14208232166,"Apr 17, 2025, 11:02:01 PM",Nike Run Club: Corriendo por más: alegría,Run,,2693,7.33,166.0,53.0,False,activities/15163544097.fit.gz,,2693.0,2663.0,7333.3,5.3,2.754,49.0,56.0,3.6,16.8,23.8,0.0,129.0,77.0,166.0,149.0,,590.0,53.0,,,,0.0,1.0,7747.8,,,,,,,,,,,,,,,,,,,,0.0,2.723,0.0,6780.0,,,,2.909,,,media/6da04c4a-d009-4161-86eb-15aeebb9ef67.jpg,Laurence
14208770366,"Apr 18, 2025, 12:11:59 AM",Entrenamiento con pesas vespertino,Weight Training,,4091,0.0,155.0,15.0,False,activities/15164100545.fit.gz,,4091.0,4091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,155.0,116.0,,449.0,15.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
14213055957,"Apr 18, 2025, 1:06:56 PM",Nike Run Club: Carrera de un minuto,Run,,1015,2.51,149.0,9.0,False,activities/15168591025.fit.gz,,1015.0,920.0,2515.2,4.2,2.734,11.0,11.0,11.0,17.2,15.4,-0.1,117.0,77.0,149.0,138.0,,203.0,9.0,,,,0.0,1.0,2616.9,,,,,,,,,,,,,,,,,,,,0.0,2.478,0.0,2334.0,,,,2.844,,,media/21814e23-6d54-463b-a638-2b4ed53cd97a.jpg,Laurence
14225434069,"Apr 19, 2025, 3:51:34 PM",Nike Run Club: Corriendo por más:: propósito,Run,"Me mató. Quise detener a las tres kilómetros. Pero continué. Hubo demasiado calor. Todavía no estoy acostumbrado al calor este año. Broad st run es en dos semanas, diez milas. Ay, va a ser duro pero plano correr mucho entre hoy y entonces. Y estoy corriendo más rápido que lo que usual para mí por alguna razón. Y después del correo, tenía la idea a escribir mi jornal de coreo en español para practicarlo. Estoy lleno de ideas buenas. Y cubierta en sweat. Bien hecho home",5061,14.02,171.0,172.0,False,activities/15181549033.fit.gz,,5061.0,4998.0,14027.5,4.74,2.807,123.0,120.0,1.2,17.4,44.6,0.0,152.0,78.0,171.0,161.0,,1132.0,172.0,,,0.0,0.0,1.0,15369.8,,,,,,,,,,,,,,,,,,,,0.0,2.772,0.0,13010.0,,,,3.075,,,media/c4845719-5c0e-4943-9bfc-b10a2b97c625.jpg,Laurence
14236815026,"Apr 20, 2025, 9:58:34 PM",Nike Run Club: Carrera De Tres Minutos,Run,"Me costó mucho a salir a correr, pero lo hice! Otro día caliente en Philly. Estaba agotado antes. Todo mi cuerpo está rígido. Me siento un poco mejor después. Hay que dormir temprano aún así esta noche.",527,1.36,144.0,3.0,False,activities/15193525328.fit.gz,,527.0,514.0,1362.2,3.36,2.65,6.0,5.0,11.2,14.2,13.5,0.0,140.0,76.0,144.0,135.0,,109.0,3.0,,,0.0,0.0,1.0,1419.0,,,,,,,,,,,,,,,,,,,,0.0,2.585,0.0,1322.0,,,,2.761,,,media/5adf1bcd-e7c6-4252-aae2-ac5feaf9d6b7.jpg,Laurence
14242107271,"Apr 21, 2025, 12:50:39 PM",Nike Run Club: Corriendo por más:: propósito,Run,,1280,3.14,143.0,6.0,False,activities/15199068221.fit.gz,,1280.0,1200.0,3143.2,3.72,2.619,14.0,13.0,6.4,14.6,22.7,0.0,93.0,78.0,143.0,134.0,,250.0,6.0,,,,0.0,1.0,3280.8,,,,,,,,,,,,,,,,,,,,0.0,2.456,0.0,3048.0,,,,2.734,,,media/39a22b8c-ed9e-414c-9d02-6f733cccd572.jpg,Laurence
